City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Anori,BR,2021-10-11 00:29:47,-3.7728,-61.6442,80.6,67,94,1.52
293,Whitehorse,CA,2021-10-11 00:24:54,60.7161,-135.0538,44.02,60,75,5.01
294,Touros,BR,2021-10-11 00:29:47,-5.1989,-35.4608,79.7,77,25,14.05
295,Santa Helena De Goias,BR,2021-10-11 00:29:48,-17.8136,-50.5969,72.39,88,100,8.72
296,Fortuna,US,2021-10-11 00:28:31,40.5982,-124.1573,62.47,67,64,5.99
297,Labrea,BR,2021-10-11 00:29:48,-7.2586,-64.7981,82.08,56,43,2.06
298,Vokhma,RU,2021-10-11 00:29:49,58.9303,46.7586,46.45,91,100,7.94
299,Tutoia,BR,2021-10-11 00:29:49,-2.7619,-42.2744,80.24,78,37,14.58
300,Gimli,CA,2021-10-11 00:29:47,50.6336,-96.9907,51.82,100,100,6.91
301,Huilong,CN,2021-10-11 00:29:49,31.8111,121.655,70.03,87,100,23.13
302,Ahipara,NZ,2021-10-11 00:29:49,-35.1667,173.1667,61.18,60,91,9.84
303,Yarim,YE,2021-10-11 00:29:50,14.298,44.3779,55.29,50,44,7.14
304,Alice Springs,AU,2021-10-11 00:29:50,-23.7,133.8833,54.95,88,75,9.22
305,Champasak,LA,2021-10-11 00:29:50,14.75,106.0,77.88,98,100,1.66
306,Balikpapan,ID,2021-10-11 00:29:51,-1.2675,116.8289,79.79,89,40,2.3
307,Nchelenge,ZM,2021-10-11 00:29:51,-9.3451,28.734,78.39,40,68,2.19
308,Beringovskiy,RU,2021-10-11 00:29:52,63.05,179.3167,28.53,85,96,12.01
309,Corinto,GR,2021-10-11 00:25:47,37.9407,22.9573,71.46,87,32,2.59
310,Buluang,PH,2021-10-11 00:29:52,13.3068,123.3425,81.93,88,91,13.13
311,Zolotonosha,UA,2021-10-11 00:29:52,49.6689,32.0377,43.75,55,87,7.25
312,Ketchikan,US,2021-10-11 00:29:53,55.3422,-131.6461,48.67,87,90,9.22
313,Leninskoye,KZ,2021-10-11 00:29:53,41.7589,69.3864,44.38,50,1,2.3
314,Port Hawkesbury,CA,2021-10-11 00:29:53,45.6169,-61.3485,55.58,86,1,1.01
315,Kyrylivka,UA,2021-10-11 00:29:53,46.3759,35.3675,54.27,71,5,16.35
316,Andapa,MG,2021-10-11 00:29:54,-14.65,49.65,57.18,91,37,3.27
317,Nemuro,JP,2021-10-11 00:25:30,43.3236,145.575,59.43,92,100,15.12
318,San Cristobal,VE,2021-10-11 00:29:54,7.7669,-72.225,73.58,99,93,1.16
319,Geraldton,AU,2021-10-11 00:29:54,-28.7667,114.6,61.21,72,40,4.61
320,Lagos,NG,2021-10-11 00:29:54,6.5833,3.75,79.12,95,100,3.69
321,Pitimbu,BR,2021-10-11 00:29:56,-7.4706,-34.8086,77.59,78,51,8.88
322,Korla,CN,2021-10-11 00:29:56,41.7597,86.1469,46.47,43,61,2.64
323,Huarmey,PE,2021-10-11 00:29:56,-10.0681,-78.1522,64.42,88,53,7.52
324,Ryazanovskiy,RU,2021-10-11 00:29:57,55.55,39.4333,39.61,76,49,4.63
325,Newport,GB,2021-10-11 00:29:57,51.5877,-2.9984,51.64,87,31,5.41
326,Qaqortoq,GL,2021-10-11 00:29:57,60.7167,-46.0333,30.7,50,19,3.53
327,Ancud,CL,2021-10-11 00:29:58,-41.8697,-73.8203,50.43,88,100,6.26
328,Lavrentiya,RU,2021-10-11 00:29:58,65.5833,-171.0,30.67,79,54,3.47
329,Dakar,SN,2021-10-11 00:28:23,14.6937,-17.4441,79.68,89,20,0.0
330,Quang Ngai,VN,2021-10-11 00:26:24,15.1167,108.8,78.06,90,98,3.09
331,Pulandian,CN,2021-10-11 00:29:58,39.3953,121.9669,59.13,47,22,7.0
332,Ribeira Grande,PT,2021-10-11 00:29:59,38.5167,-28.7,69.48,92,100,25.68
333,Aranos,NA,2021-10-11 00:29:59,-24.1333,19.1167,61.79,17,0,8.93
334,Medina Del Campo,ES,2021-10-11 00:29:59,41.3124,-4.9141,50.74,65,88,6.87
335,Zomin,UZ,2021-10-11 00:30:00,39.9606,68.3958,42.22,44,0,2.26
336,Parabel,RU,2021-10-11 00:30:00,58.6978,81.4825,25.66,72,1,5.41
337,Rawson,AR,2021-10-11 00:30:01,-43.3002,-65.1023,59.9,57,0,7.31
338,Plettenberg Bay,ZA,2021-10-11 00:30:01,-34.0527,23.3716,61.75,48,100,6.08
339,Sierning,AT,2021-10-11 00:30:03,48.0436,14.3082,42.24,83,22,2.62
340,Boa Vista,BR,2021-10-11 00:28:15,2.8197,-60.6733,80.58,74,75,8.05
341,Kourou,GF,2021-10-11 00:26:08,5.1552,-52.6478,83.1,85,77,9.69
342,Dunedin,NZ,2021-10-11 00:25:41,-45.8742,170.5036,55.8,71,100,8.99
343,Kamina,CD,2021-10-11 00:30:04,-8.7386,24.9906,72.97,54,99,4.29
344,Ha Giang,VN,2021-10-11 00:27:55,22.8333,104.9833,71.83,99,100,3.96
345,Nyurba,RU,2021-10-11 00:30:05,63.2842,118.3319,32.86,66,100,14.03
346,Mbuji-Mayi,CD,2021-10-11 00:30:06,-6.15,23.6,73.54,77,94,3.13
347,Holme,DK,2021-10-11 00:30:07,56.1138,10.1725,49.57,90,94,9.89
348,Sao Jose Da Coroa Grande,BR,2021-10-11 00:26:35,-8.8978,-35.1478,76.37,83,68,8.23
349,Upington,ZA,2021-10-11 00:30:08,-28.4478,21.2561,55.78,13,0,3.44
350,Sultepec,MX,2021-10-11 00:30:08,18.8667,-99.95,69.69,97,39,1.52
351,Karratha,AU,2021-10-11 00:30:09,-20.7377,116.8463,80.56,33,2,21.65
352,Lukovetskiy,RU,2021-10-11 00:30:10,64.2956,41.9211,49.98,95,100,8.75
353,Chuy,UY,2021-10-11 00:25:38,-33.6971,-53.4616,60.6,78,97,13.8
354,Yorkton,CA,2021-10-11 00:29:15,51.2167,-102.4677,58.84,38,40,5.75
355,Khudumelapye,BW,2021-10-11 00:30:11,-23.8833,24.75,59.76,71,0,17.29
356,Kasempa,ZM,2021-10-11 00:30:11,-13.4584,25.8338,70.93,31,91,6.38
357,Uaua,BR,2021-10-11 00:30:12,-9.8414,-39.4817,77.02,49,100,15.3
358,Port Blair,IN,2021-10-11 00:30:12,11.6667,92.75,78.84,89,75,5.75
359,Esperance,AU,2021-10-11 00:30:13,-33.8667,121.9,64.24,37,100,24.79
360,Labuhan,ID,2021-10-11 00:30:14,-6.8844,112.2051,83.86,62,100,10.16
361,Panzhihua,CN,2021-10-11 00:30:14,26.5851,101.7128,67.96,83,100,1.19
362,Zhigansk,RU,2021-10-11 00:26:27,66.7697,123.3711,32.5,97,100,13.33
363,Bubaque,GW,2021-10-11 00:30:16,11.2833,-15.8333,82.26,78,56,8.03
364,Bandundu,CD,2021-10-11 00:30:16,-3.3167,17.3667,74.44,94,100,3.69
365,Bowen,AU,2021-10-11 00:26:00,-20.0167,148.2333,80.82,55,8,8.97
366,Paamiut,GL,2021-10-11 00:30:16,61.994,-49.6678,37.24,59,100,6.96
367,Ibadan,NG,2021-10-11 00:30:17,7.3878,3.8964,72.12,98,100,3.06
368,Coquimbo,CL,2021-10-11 00:30:17,-29.9533,-71.3436,56.93,76,0,4.61
369,Eichenzell,DE,2021-10-11 00:30:17,50.4934,9.6961,40.42,98,53,3.36
370,Tomatlan,MX,2021-10-11 00:30:18,19.9333,-105.25,78.62,89,100,1.97
371,Mount Gambier,AU,2021-10-11 00:30:18,-37.8333,140.7667,51.71,66,90,10.36
372,Namatanai,PG,2021-10-11 00:30:18,-3.6667,152.4333,84.58,69,37,4.09
373,Thompson,CA,2021-10-11 00:30:19,55.7435,-97.8558,42.96,93,40,3.44
374,Forssa,FI,2021-10-11 00:30:19,60.8146,23.6215,50.49,89,100,11.9
375,Dubbo,AU,2021-10-11 00:25:33,-32.25,148.6167,59.13,67,90,5.75
376,Rafai,CF,2021-10-11 00:30:19,4.95,23.9167,70.38,97,100,0.76
377,Prince Rupert,CA,2021-10-11 00:30:20,54.3161,-130.3201,47.89,93,90,5.75
378,Anadyr,RU,2021-10-11 00:30:20,64.75,177.4833,23.5,92,75,8.01
379,Antalaha,MG,2021-10-11 00:30:20,-14.9003,50.2788,64.33,87,10,6.49
380,Ixtapa,MX,2021-10-11 00:30:21,20.7,-105.2,88.83,70,75,8.05
381,Escanaba,US,2021-10-11 00:30:21,45.7453,-87.0646,69.21,94,1,13.8
382,Aswan,EG,2021-10-11 00:30:18,24.0934,32.907,85.73,24,0,8.81
383,Svetlogorsk,BY,2021-10-11 00:30:21,52.6333,29.7333,36.79,70,18,3.8
384,Athens,GR,2021-10-11 00:26:56,37.9795,23.7162,70.95,91,17,1.99
385,Kununurra,AU,2021-10-11 00:30:22,-15.7667,128.7333,85.98,62,40,5.75
386,Alofi,NU,2021-10-11 00:30:22,-19.0595,-169.9187,80.49,74,100,4.61
387,Nuuk,GL,2021-10-11 00:30:23,64.1835,-51.7216,39.81,70,75,8.05
388,Valdosta,US,2021-10-11 00:30:23,30.8327,-83.2785,71.8,86,1,0.0
389,Leningradskiy,RU,2021-10-11 00:30:23,69.3833,178.4167,23.76,93,100,4.21
390,Pleshanovo,RU,2021-10-11 00:30:24,52.8333,53.4833,44.01,74,97,2.68
391,Thanh Hoa,VN,2021-10-11 00:25:34,19.8,105.7667,74.75,97,100,4.25
392,Bathsheba,BB,2021-10-11 00:30:24,13.2167,-59.5167,83.01,78,40,18.41
393,Fort Saint James,CA,2021-10-11 00:30:24,54.4333,-124.25,41.27,60,87,6.24
394,Riyadh,SA,2021-10-11 00:26:33,24.6877,46.7219,75.34,18,0,2.04
395,Safaga,EG,2021-10-11 00:30:25,26.7292,33.9365,83.1,45,6,9.24
396,Vilhena,BR,2021-10-11 00:26:17,-12.7406,-60.1458,77.54,57,26,3.98
397,San Jose,US,2021-10-11 00:27:49,37.3394,-121.895,83.71,37,20,5.01
398,Samarai,PG,2021-10-11 00:30:25,-10.6167,150.6667,78.82,81,100,6.91
399,Kamaishi,JP,2021-10-11 00:30:25,39.2667,141.8833,70.75,74,68,14.34
400,Otofuke,JP,2021-10-11 00:30:26,42.9917,143.2003,61.75,79,100,20.22
401,Mastic Beach,US,2021-10-11 00:30:26,40.7668,-72.8521,65.1,88,90,1.01
402,Santiago De Cuba,CU,2021-10-11 00:30:26,20.0247,-75.8219,83.82,78,40,4.61
403,Conde,BR,2021-10-11 00:30:26,-7.2597,-34.9075,76.46,83,20,4.61
404,Diphu,IN,2021-10-11 00:30:27,25.8333,93.4333,75.7,94,25,0.76
405,Lompoc,US,2021-10-11 00:30:27,34.6391,-120.4579,80.78,69,1,14.97
406,Alta Floresta,BR,2021-10-11 00:30:27,-9.8756,-56.0861,77.88,70,98,3.18
407,Kifri,IQ,2021-10-11 00:30:28,34.6959,44.9661,74.66,14,0,8.52
408,Dudinka,RU,2021-10-11 00:30:28,69.4058,86.1778,20.12,92,92,6.04
409,Colares,PT,2021-10-11 00:30:28,38.7992,-9.4469,73.33,60,100,3.0
410,Hammerfest,NO,2021-10-11 00:30:28,70.6634,23.6821,43.25,100,75,3.44
411,Storforshei,NO,2021-10-11 00:30:29,66.4043,14.5233,43.66,96,100,2.64
412,Gat,IL,2021-10-11 00:26:12,31.61,34.7642,70.39,67,0,4.61
413,Camana,PE,2021-10-11 00:30:29,-16.6228,-72.7111,63.48,86,63,8.55
414,Candelaria,PH,2021-10-11 00:30:29,13.9311,121.4233,86.4,84,97,13.98
415,Sao Geraldo Do Araguaia,BR,2021-10-11 00:30:30,-6.4006,-48.555,84.92,48,100,4.21
416,Maneadero,MX,2021-10-11 00:30:30,31.7167,-116.5667,78.19,76,0,5.23
417,El Alto,PE,2021-10-11 00:30:30,-4.2714,-81.2147,63.64,87,36,15.3
418,California City,US,2021-10-11 00:30:31,35.1258,-117.9859,80.01,13,1,8.99
419,Rafaela,AR,2021-10-11 00:30:31,-31.2503,-61.4867,62.98,73,34,3.0
420,Ust-Tsilma,RU,2021-10-11 00:30:31,65.441,52.1498,34.48,99,100,2.93
421,Skibbereen,IE,2021-10-11 00:30:32,51.55,-9.2667,49.8,85,10,5.46
422,Hami,CN,2021-10-11 00:30:32,42.8,93.45,46.45,27,6,5.3
423,Chilca,PE,2021-10-11 00:30:32,-12.5211,-76.7372,61.09,91,100,8.55
424,Kidal,ML,2021-10-11 00:26:11,18.4411,1.4078,84.65,10,98,9.4
425,Kars,TR,2021-10-11 00:30:33,40.602,43.095,37.85,100,0,3.44
426,Copiapo,CL,2021-10-11 00:28:06,-27.3667,-70.3333,53.29,23,13,1.21
427,Shubarshi,KZ,2021-10-11 00:30:33,48.5872,57.1869,41.32,78,17,3.36
428,Usinsk,RU,2021-10-11 00:30:33,65.9939,57.5281,28.65,94,100,14.67
429,Taltal,CL,2021-10-11 00:26:17,-25.4,-70.4833,64.96,52,6,4.56
430,Pannonhalma,HU,2021-10-11 00:30:34,47.5495,17.7554,50.4,76,0,4.61
431,Bardiyah,LY,2021-10-11 00:30:34,31.7561,25.0865,72.59,75,0,8.63
432,Garca,BR,2021-10-11 00:30:34,-22.2106,-49.6561,65.39,88,100,7.02
433,Cabedelo,BR,2021-10-11 00:26:31,-6.9811,-34.8339,77.67,77,21,12.17
434,Yangjiang,CN,2021-10-11 00:30:34,21.85,111.9667,79.95,79,64,12.24
435,Carutapera,BR,2021-10-11 00:30:35,-1.195,-46.02,79.68,78,4,7.92
436,Hay River,CA,2021-10-11 00:30:35,60.8156,-115.7999,40.98,60,75,16.11
437,Kraslava,LV,2021-10-11 00:30:36,55.8951,27.168,35.22,90,7,5.08
438,Kushima,JP,2021-10-11 00:30:36,31.4583,131.2333,80.11,75,36,6.13
439,Tuatapere,NZ,2021-10-11 00:30:36,-46.1333,167.6833,47.82,94,100,5.08
440,Omboue,GA,2021-10-11 00:26:37,-1.5746,9.2618,76.24,86,100,3.33
441,Angoche,MZ,2021-10-11 00:30:36,-16.2325,39.9086,74.7,88,6,4.52
442,Agirish,RU,2021-10-11 00:30:37,61.9247,63.0231,28.69,57,100,6.73
443,Upernavik,GL,2021-10-11 00:30:37,72.7868,-56.1549,33.84,94,100,11.21
444,Rio Gallegos,AR,2021-10-11 00:26:14,-51.6226,-69.2181,48.25,40,0,10.36
445,Yakeshi,CN,2021-10-11 00:30:37,49.2833,120.7333,42.42,63,0,10.22
446,Badian,PH,2021-10-11 00:30:38,9.8647,123.3964,82.58,78,95,16.11
447,Salta,AR,2021-10-11 00:30:32,-24.7859,-65.4117,72.19,59,75,5.01
448,Genhe,CN,2021-10-11 00:30:38,50.7833,121.5167,40.84,68,5,3.58
449,Dehloran,IR,2021-10-11 00:30:38,32.6941,47.2679,79.68,12,0,4.85
450,Lima,PE,2021-10-11 00:30:04,-12.0432,-77.0282,59.4,75,90,11.5
451,Abha,SA,2021-10-11 00:30:39,18.2164,42.5053,62.85,24,0,5.75
452,Imbituba,BR,2021-10-11 00:30:39,-28.24,-48.6703,67.89,78,70,11.23
453,Gillette,US,2021-10-11 00:30:39,44.2911,-105.5022,56.05,51,2,6.17
454,Bilma,NE,2021-10-11 00:30:40,18.6853,12.9164,79.92,12,24,7.61
455,Pahrump,US,2021-10-11 00:30:40,36.2083,-115.9839,78.26,17,0,1.01
456,Deputatskiy,RU,2021-10-11 00:30:40,69.3,139.9,23.16,79,100,3.31
457,Inhambane,MZ,2021-10-11 00:30:41,-23.865,35.3833,69.04,54,89,19.19
458,Madeji,PK,2021-10-11 00:30:41,27.7544,68.4526,75.22,15,0,1.3
459,Primo Tapia,MX,2021-10-11 00:30:41,32.22,-116.9172,82.89,51,0,8.43
460,Tabatinga,BR,2021-10-11 00:30:42,-4.2525,-69.9381,80.69,89,0,0.0
461,Impfondo,CG,2021-10-11 00:30:42,1.6381,18.0667,68.04,99,79,2.62
462,Broome,US,2021-10-11 00:30:42,42.2506,-75.833,64.2,78,75,1.01
463,Ngunguru,NZ,2021-10-11 00:30:43,-35.6167,174.5,69.17,57,85,9.42
464,Kloulklubed,PW,2021-10-11 00:30:43,7.0419,134.2556,84.7,77,98,13.6
465,Trairi,BR,2021-10-11 00:29:43,-3.2778,-39.2689,79.43,72,5,11.61
466,Nyuksenitsa,RU,2021-10-11 00:30:43,60.4128,44.2397,43.79,93,86,7.99
467,Darien,US,2021-10-11 00:30:44,41.752,-87.974,76.51,76,75,3.0
468,Praia Da Vitoria,PT,2021-10-11 00:30:44,38.7333,-27.0667,72.75,94,100,14.18
469,Santa Maria,BR,2021-10-11 00:30:29,-29.6842,-53.8069,69.1,83,20,12.66
470,Santa Rosa,PH,2021-10-11 00:30:44,14.3122,121.1114,86.11,78,100,18.86
471,Kajaani,FI,2021-10-11 00:30:16,64.2273,27.7285,48.25,93,90,10.36
472,Port Hedland,AU,2021-10-11 00:30:45,-20.3167,118.5667,82.45,15,7,13.8
473,Pacific Grove,US,2021-10-11 00:29:00,36.6177,-121.9166,79.29,77,1,1.99
474,Sainte-Suzanne,RE,2021-10-11 00:30:45,-20.9061,55.6089,71.78,84,90,4.61
475,Salinas,US,2021-10-11 00:30:46,36.6777,-121.6555,79.7,67,1,9.22
476,Fredericksburg,US,2021-10-11 00:30:30,38.3032,-77.4605,70.41,83,90,1.01
477,Banyo,CM,2021-10-11 00:30:46,6.75,11.8167,63.18,91,100,2.98
478,Cascais,PT,2021-10-11 00:30:46,38.6979,-9.4215,73.51,61,100,3.0
479,San Quintin,MX,2021-10-11 00:30:47,30.4833,-115.95,68.56,70,0,10.07
480,Lerwick,GB,2021-10-11 00:29:05,60.1545,-1.1494,46.4,77,33,23.17
481,Asfi,MA,2021-10-11 00:30:47,32.2994,-9.2372,67.93,88,20,7.99
482,Biak,ID,2021-10-11 00:30:47,-0.9131,122.8766,81.36,73,100,6.62
483,Alakurtti,RU,2021-10-11 00:30:47,66.9672,30.3491,48.63,99,100,3.24
484,Phalaborwa,ZA,2021-10-11 00:30:48,-23.943,31.1411,58.35,72,26,13.67
485,Hof,DE,2021-10-11 00:30:49,50.3167,11.9167,42.04,80,0,4.0
486,Saint-Joseph,RE,2021-10-11 00:30:49,-21.3667,55.6167,70.16,84,11,6.82
487,Lengshuijiang,CN,2021-10-11 00:30:49,27.6881,111.4294,53.8,85,100,8.39
488,Avera,US,2021-10-11 00:30:50,33.194,-82.5271,72.72,72,5,6.17
489,Carroll,US,2021-10-11 00:30:50,39.5501,-77.0164,65.98,83,90,1.01
490,Tahta,EG,2021-10-11 00:30:50,26.7693,31.5021,81.95,21,12,7.14
491,Rocha,UY,2021-10-11 00:30:51,-34.4833,-54.3333,58.73,81,100,11.43
492,Umea,SE,2021-10-11 00:30:51,63.8284,20.2597,49.93,93,90,8.05
493,Arman,RU,2021-10-11 00:30:51,59.7,150.1667,35.51,42,1,7.25
494,Pemba,MZ,2021-10-11 00:30:51,-12.974,40.5178,74.1,88,20,5.75
495,San Francisco Del Mar,MX,2021-10-11 00:30:52,16.2333,-94.65,83.64,75,0,12.08
496,Pocatello,US,2021-10-11 00:27:32,42.8713,-112.4455,55.47,45,75,8.01
497,Inirida,CO,2021-10-11 00:30:52,3.8653,-67.9239,75.2,96,42,1.34
498,Olafsvik,IS,2021-10-11 00:30:52,64.8945,-23.7142,40.26,60,97,1.79
499,Kurayoshi,JP,2021-10-11 00:30:53,35.4333,133.8167,82.31,68,98,3.44
500,Novosergiyevka,RU,2021-10-11 00:30:53,52.0934,53.6528,46.11,71,100,3.04
501,Butterworth,MY,2021-10-11 00:30:53,5.3991,100.3638,81.0,87,20,5.01
502,Shizunai,JP,2021-10-11 00:30:55,42.3339,142.3669,58.91,82,100,18.01
503,Tilichiki,RU,2021-10-11 00:30:55,60.4667,166.1,31.71,58,7,3.87
504,Tavistock,GB,2021-10-11 00:30:55,50.5494,-4.1442,52.93,91,11,4.9
505,Kerema,PG,2021-10-11 00:30:55,-7.9631,145.7785,77.92,86,100,3.38
506,Suez,EG,2021-10-11 00:30:56,29.9737,32.5263,68.97,78,0,10.96
507,Mnisek Pod Brdy,CZ,2021-10-11 00:30:56,49.8665,14.2618,40.24,73,9,3.42
508,Umm Lajj,SA,2021-10-11 00:30:56,25.0213,37.2685,86.65,47,0,7.02
509,Camiri,BO,2021-10-11 00:30:57,-20.05,-63.5167,67.73,85,100,3.87
510,Staryy Merchyk,UA,2021-10-11 00:30:58,49.9815,35.759,42.4,55,100,6.46
511,Hirado,JP,2021-10-11 00:31:00,33.3597,129.5531,84.38,69,16,2.91
512,Komsomolskiy,UZ,2021-10-11 00:31:00,40.4272,71.7189,42.22,75,0,4.61
513,Peniche,PT,2021-10-11 00:26:10,39.3558,-9.3811,73.62,70,23,2.95
514,Ravar,IR,2021-10-11 00:31:00,31.2656,56.8055,55.08,29,0,3.24
515,Saint Anthony,US,2021-10-11 00:31:01,45.0205,-93.218,62.55,68,90,5.99
516,Venado Tuerto,AR,2021-10-11 00:31:01,-33.7456,-61.9688,60.78,97,100,8.61
517,Richards Bay,ZA,2021-10-11 00:31:02,-28.783,32.0377,61.68,60,83,0.65
518,Tsiroanomandidy,MG,2021-10-11 00:31:02,-18.7667,46.0333,69.08,74,72,3.76
519,Haines Junction,CA,2021-10-11 00:31:03,60.7522,-137.5108,42.75,52,12,1.14
520,Yinchuan,CN,2021-10-11 00:30:56,38.4681,106.2731,47.03,45,0,5.26
521,Ngerengere,TZ,2021-10-11 00:31:03,-6.75,38.1167,68.04,97,86,0.74
522,Chernyshevskiy,RU,2021-10-11 00:31:04,63.0128,112.4714,26.78,64,17,13.22
523,Paramirim,BR,2021-10-11 00:31:05,-13.4425,-42.2389,79.93,48,99,6.87
524,Hofn,IS,2021-10-11 00:31:05,64.2539,-15.2082,40.24,62,0,11.86
525,Kostyantynivka,UA,2021-10-11 00:31:06,48.5277,37.7069,43.97,60,100,8.34
526,Hue,VN,2021-10-11 00:31:06,16.4667,107.6,80.71,89,40,2.3
527,Constitucion,CL,2021-10-11 00:31:07,-35.3333,-72.4167,53.11,84,0,10.51
528,Ayr,GB,2021-10-11 00:31:08,55.4627,-4.6339,52.11,87,40,8.05
529,Vardo,NO,2021-10-11 00:31:08,70.3705,31.1107,44.37,90,100,9.53
530,Burnie,AU,2021-10-11 00:31:08,-41.0667,145.9167,56.95,39,8,6.15
531,Houma,US,2021-10-11 00:31:09,29.5958,-90.7195,80.98,81,1,6.6
532,Preobrazheniye,RU,2021-10-11 00:31:09,42.9019,133.9064,56.1,43,0,6.87
533,Snezhnogorsk,RU,2021-10-11 00:31:09,69.1933,33.2531,42.58,91,100,2.64
534,Chorozinho,BR,2021-10-11 00:31:10,-4.3003,-38.4978,83.8,79,13,4.85
535,Santa Rosalia,MX,2021-10-11 00:31:10,27.3167,-112.2833,78.69,38,0,6.82
536,Mana,GF,2021-10-11 00:31:11,5.6592,-53.7767,80.67,84,89,11.81
537,Bolivar,US,2021-10-11 00:27:13,37.6145,-93.4105,77.09,67,1,14.97
538,Beloha,MG,2021-10-11 00:31:11,-25.1667,45.05,67.03,78,100,13.94
539,Moscow,RU,2021-10-11 00:29:26,55.7522,37.6156,41.23,62,22,4.25
540,Dubrovka,RU,2021-10-11 00:31:12,53.6907,33.5071,31.98,78,14,1.83
541,Arrecife,ES,2021-10-11 00:31:12,28.963,-13.5477,73.47,68,75,8.05
542,Cornesti,RO,2021-10-11 00:31:13,44.7833,25.8667,47.35,40,100,6.26
543,Sayyan,YE,2021-10-11 00:31:13,15.1718,44.3244,59.07,42,99,7.61
544,Mbabane,SZ,2021-10-11 00:31:14,-26.3167,31.1333,49.5,76,91,3.29
545,Gao,ML,2021-10-11 00:31:14,16.6362,1.637,85.93,12,100,8.55
546,Olinda,BR,2021-10-11 00:29:50,-8.0089,-34.8553,80.33,74,40,6.91
547,Nelson Bay,AU,2021-10-11 00:31:14,-32.7167,152.15,58.08,96,100,3.0
548,Pimentel,PE,2021-10-11 00:31:14,-6.8367,-79.9342,64.85,87,83,13.87
549,Khani,GE,2021-10-11 00:31:15,41.9563,42.9566,49.57,73,7,4.92
550,La Libertad,EC,2021-10-11 00:31:15,-2.2333,-80.9,68.99,85,100,10.67
551,Bocas Del Toro,PA,2021-10-11 00:31:16,9.3333,-82.25,82.08,78,100,4.16
552,Valparaiso,CL,2021-10-11 00:31:16,-33.0393,-71.6273,58.64,67,0,0.0
553,Paidha,UG,2021-10-11 00:31:16,2.4167,30.9855,63.23,90,100,3.13
554,Camacupa,AO,2021-10-11 00:31:17,-12.0167,17.4833,69.08,36,48,2.73
555,Viedma,AR,2021-10-11 00:31:17,-40.8135,-62.9967,57.56,62,0,17.02
556,Santa Vitoria Do Palmar,BR,2021-10-11 00:31:18,-33.5189,-53.3681,60.89,79,100,13.02
557,Upata,VE,2021-10-11 00:31:18,8.0086,-62.3989,81.19,83,18,4.32
558,Dwarka,IN,2021-10-11 00:31:19,22.2394,68.9678,81.18,76,5,8.19
559,Tarabuco,BO,2021-10-11 00:31:20,-19.1667,-64.9167,56.8,72,25,5.53
560,Kroonstad,ZA,2021-10-11 00:31:21,-27.6504,27.2349,54.01,51,0,11.12
561,Rio Grande,BR,2021-10-11 00:31:21,-32.035,-52.0986,63.95,78,100,19.6
562,Kidodi,TZ,2021-10-11 00:31:21,-7.6036,37.0044,68.23,85,89,2.04
563,Merrill,US,2021-10-11 00:31:22,45.1805,-89.6835,71.37,79,1,8.05
564,Egvekinot,RU,2021-10-11 00:31:22,66.3167,-179.1667,20.95,83,56,6.44
565,Chinna Salem,IN,2021-10-11 00:31:22,11.65,78.9,77.97,84,100,5.26
566,Hluti,SZ,2021-10-11 00:31:23,-27.2167,31.6167,52.63,81,2,1.74
567,Meulaboh,ID,2021-10-11 00:31:23,4.1363,96.1285,78.01,82,99,2.21
568,Malanje,AO,2021-10-11 00:31:23,-9.5402,16.341,68.04,74,100,8.1
569,Pochutla,MX,2021-10-11 00:31:24,15.7432,-96.4661,83.25,83,100,4.9
570,Goderich,CA,2021-10-11 00:31:24,43.7501,-81.7165,67.21,77,100,16.11
571,Magadan,RU,2021-10-11 00:31:25,59.5667,150.8,35.76,43,3,11.95
572,Noumea,NC,2021-10-11 00:26:50,-22.2763,166.4572,84.18,99,0,7.09
573,Aklavik,CA,2021-10-11 00:31:25,68.2191,-135.0107,30.92,85,100,6.06
574,Novobataysk,RU,2021-10-11 00:31:25,46.8981,39.7819,50.77,53,6,12.17
575,Birjand,IR,2021-10-11 00:31:25,32.8663,59.2211,36.07,20,0,6.91
576,Phulabani,IN,2021-10-11 00:31:26,20.4667,84.2333,69.3,82,11,1.99
577,Xiantao,CN,2021-10-11 00:31:26,30.3833,113.4,59.0,56,100,16.51
578,Miri,MY,2021-10-11 00:31:26,4.4148,114.0089,84.34,89,20,4.61
579,Amasya,TR,2021-10-11 00:31:27,40.6667,35.8333,49.68,86,2,1.3
580,Dossor,KZ,2021-10-11 00:31:27,47.5272,52.9811,47.64,43,0,6.96
581,Faya,SA,2021-10-11 00:31:28,18.3851,42.4509,63.12,33,10,7.49
582,Xining,CN,2021-10-11 00:31:28,36.6167,101.7667,42.6,66,3,2.13
583,Broken Hill,AU,2021-10-11 00:31:28,-31.95,141.4333,55.11,50,99,13.8
584,Ndele,CF,2021-10-11 00:31:29,8.4109,20.6473,71.28,97,99,5.12
585,Rodrigues Alves,BR,2021-10-11 00:31:29,-7.738,-72.6509,79.61,68,12,2.35
586,Barguzin,RU,2021-10-11 00:31:30,53.6167,109.6167,44.33,56,6,3.04
587,Polyarnyy,RU,2021-10-11 00:31:30,69.1989,33.4478,43.27,88,100,3.02
588,Severo-Yeniseyskiy,RU,2021-10-11 00:31:30,60.3725,93.0408,18.75,87,13,4.52
